char,code_aozora,count_aozora,code_news,count_news,code_wikipedia,count_wikipedia
襴,8974,357.0,,0.0,8974,13.0
襾,897e,2.0,,0.0,,0.0
訄,,0.0,,0.0,8a04,1.0
訇,,0.0,,0.0,8a07,2.0
覽,89bd,1063.0,,0.0,89bd,19.0
覿,89bf,148.0,,0.0,89bf,8.0
觀,89c0,5356.0,,0.0,89c0,70.0
见,,0.0,,0.0,89c1,6.0
观,,0.0,,0.0,89c2,3.0
规,,0.0,,0.0,89c4,10.0
视,,0.0,,0.0,89c6,17.0
览,,0.0,,0.0,89c8,5.0
觉,,0.0,,0.0,89c9,5.0
觔,89d4,5.0,,0.0,89d4,3.0
觚,89da,91.0,,0.0,89da,10.0
觜,89dc,11.0,,0.0,89dc,40.0
觝,89dd,5.0,,0.0,89dd,1.0
觥,89e5,7.0,,0.0,,0.0
䊨,42a8,1.0,,0.0,,0.0
䊩,42a9,1.0,,0.0,,0.0
訛,8a1b,1180.0,,0.0,8a1b,334.0
訝,8a1d,1581.0,,0.0,8a1d,61.0
訞,,0.0,,0.0,8a1e,1.0
訢,8a22,5.0,,0.0,8a22,19.0
訣,8a23,2706.0,,0.0,8a23,232.0
訥,8a25,333.0,,0.0,8a25,68.0
觧,89e7,1.0,,0.0,,0.0
觮,,0.0,,0.0,89ee,3.0
觱,89f1,1.0,,0.0,,0.0
觴,89f4,107.0,,0.0,89f4,20.0
觶,,0.0,,0.0,89f6,1.0
觸,89f8,1698.0,,0.0,89f8,13.0
觻,,0.0,,0.0,89fb,2.0
觼,,0.0,,0.0,89fc,1.0
訕,8a15,5.0,,0.0,8a15,1.0
訖,8a16,55.0,,0.0,8a16,6.0
䋄,42c4,2.0,,0.0,,0.0
䋅,42c5,4.0,,0.0,,0.0
䋆,42c6,13.0,,0.0,42c6,1.0
䋇,42c7,1.0,,0.0,,0.0
䋈,42c8,3.0,,0.0,,0.0
䋉,42c9,2.0,,0.0,,0.0
䋋,42cb,8.0,,0.0,,0.0
䋍,42cd,6.0,,0.0,,0.0
䋎,42ce,4.0,,0.0,,0.0
䊡,42a1,18.0,,0.0,,0.0
䊢,42a2,5.0,,0.0,,0.0
䊣,42a3,2.0,,0.0,,0.0
䊤,42a4,21.0,,0.0,,0.0
䊦,42a6,25.0,,0.0,,0.0
傅,5085,313.0,,0.0,5085,302.0
傈,,0.0,,0.0,5088,3.0
傉,,0.0,,0.0,5089,8.0
詧,,0.0,,0.0,8a67,10.0
訯,,0.0,,0.0,8a2f,1.0
訶,8a36,323.0,,0.0,8a36,181.0
墫,58ab,2.0,,0.0,,0.0
訽,,0.0,,0.0,8a3d,2.0
訾,,0.0,,0.0,8a3e,2.0
詁,8a41,119.0,,0.0,8a41,26.0
詆,8a46,11.0,,0.0,,0.0
詇,,0.0,,0.0,8a47,2.0
詈,8a48,327.0,,0.0,8a48,43.0
訌,8a0c,79.0,,0.0,8a0c,35.0
訐,8a10,41.0,,0.0,,0.0
訒,8a12,11.0,,0.0,8a12,1.0
墬,,0.0,,0.0,58ac,3.0
詡,,0.0,,0.0,8a61,15.0
詢,8a62,77.0,,0.0,8a62,210.0
剃,5243,2972.0,,0.0,5243,354.0
剄,5244,6.0,,0.0,,0.0
剉,5249,10.0,,0.0,,0.0
剋,524b,508.0,,0.0,524b,115.0
剌,524c,807.0,,0.0,524c,96.0
剏,524f,10.0,,0.0,524f,1.0
剑,,0.0,,0.0,5251,4.0
剔,5254,98.0,,0.0,5254,5.0
则,,0.0,,0.0,5219,1.0
刚,,0.0,,0.0,521a,3.0
墮,58ae,311.0,,0.0,58ae,2.0
刧,5227,8.0,,0.0,5227,1.0
墹,58b9,3.0,,0.0,58b9,2.0
䊓,4293,3.0,,0.0,,0.0
䊔,4294,1.0,,0.0,,0.0
䊕,4295,1.0,,0.0,,0.0
䊖,4296,39.0,,0.0,,0.0
詵,,0.0,,0.0,8a75,3.0
詹,8a79,6.0,,0.0,8a79,46.0
詼,8a7c,7.0,,0.0,,0.0
詿,,0.0,,0.0,8a7f,1.0
誂,8a82,808.0,,0.0,8a82,17.0
誄,8a84,35.0,,0.0,8a84,10.0
誅,8a85,566.0,,0.0,8a85,322.0
詑,8a51,189.0,,0.0,8a51,1.0
詒,8a52,8.0,,0.0,8a52,6.0
詖,,0.0,,0.0,8a56,1.0
詛,8a5b,583.0,,0.0,8a5b,71.0
詝,,0.0,,0.0,8a5d,2.0
伜,4f1c,1705.0,,0.0,4f1c,8.0
詬,8a6c,14.0,,0.0,,0.0
詭,8a6d,493.0,,0.0,8a6d,33.0
伟,,0.0,,0.0,4f1f,10.0
䊬,42ac,1.0,,0.0,,0.0
䊭,42ad,1.0,,0.0,,0.0
䊮,42ae,4.0,,0.0,,0.0
䊯,42af,3.0,,0.0,,0.0
䊱,42b1,1.0,,0.0,,0.0
䊲,42b2,1.0,,0.0,,0.0
䊳,42b3,2.0,,0.0,,0.0
䊴,42b4,4.0,,0.0,,0.0
䊵,42b5,8.0,,0.0,,0.0
䊏,428f,11.0,,0.0,,0.0
䊐,4290,2.0,,0.0,,0.0
䊒,4292,5.0,,0.0,,0.0
䉽,427d,2.0,,0.0,,0.0
䉾,427e,3.0,,0.0,,0.0
䉿,427f,10.0,,0.0,,0.0
䊂,4282,1.0,,0.0,,0.0
誹,8ab9,529.0,,0.0,8ab9,201.0
誼,8abc,763.0,,0.0,8abc,124.0
誽,,0.0,,0.0,8abd,1.0
誾,8abe,3.0,,0.0,8abe,11.0
諂,8ac2,144.0,,0.0,8ac2,8.0
諄,8ac4,331.0,,0.0,8ac4,41.0
誐,,0.0,,0.0,8a90,1.0
誑,8a91,161.0,,0.0,8a91,16.0
誚,8a9a,23.0,,0.0,,0.0
誡,8aa1,388.0,,0.0,8aa1,26.0
誣,8aa3,201.0,,0.0,8aa3,40.0
誥,8aa5,64.0,,0.0,8aa5,34.0
諢,8ae2,93.0,,0.0,8ae2,1.0
誨,8aa8,231.0,,0.0,8aa8,31.0
传,,0.0,,0.0,4f20,15.0
誴,,0.0,,0.0,8ab4,1.0
䊗,4297,6.0,,0.0,,0.0
䊘,4298,1.0,,0.0,,0.0
䊙,4299,5.0,,0.0,,0.0
䊚,429a,2.0,,0.0,,0.0
䊛,429b,4.0,,0.0,,0.0
䊜,429c,12.0,,0.0,,0.0
䊝,429d,2.0,,0.0,,0.0
䊟,429f,2.0,,0.0,,0.0
䊠,42a0,63.0,,0.0,,0.0
䉹,4279,1.0,,0.0,,0.0
䉻,427b,2.0,,0.0,,0.0
䉼,,0.0,,0.0,427c,1.0
伢,4f22,13.0,,0.0,,0.0
諷,8af7,1221.0,,0.0,8af7,61.0
諺,8afa,1022.0,,0.0,8afa,93.0
伦,,0.0,,0.0,4f26,3.0
謂,8b02,12479.0,,0.0,8b02,296.0
们,,0.0,,0.0,4eec,10.0
諍,8acd,169.0,,0.0,8acd,105.0
諐,,0.0,,0.0,8ad0,1.0
諗,,0.0,,0.0,8ad7,4.0
諚,8ada,145.0,,0.0,8ada,4.0
諛,8adb,219.0,,0.0,8adb,8.0
諝,,0.0,,0.0,8add,6.0
諞,8ade,2.0,,0.0,,0.0
諟,,0.0,,0.0,8adf,2.0
諠,8ae0,3.0,,0.0,8ae0,1.0
諡,8ae1,188.0,,0.0,8ae1,633.0
譖,8b56,5.0,,0.0,,0.0
謄,8b04,270.0,,0.0,8b04,154.0
謇,8b07,1.0,,0.0,8b07,7.0
謊,,0.0,,0.0,8b0a,1.0
謌,8b0c,20.0,,0.0,8b0c,12.0
謐,8b10,156.0,,0.0,8b10,70.0
謔,8b14,416.0,,0.0,8b14,20.0
謖,8b16,93.0,,0.0,8b16,18.0
謗,8b17,433.0,,0.0,8b17,206.0
謚,8b1a,8.0,,0.0,8b1a,1.0
謟,8b1f,16.0,,0.0,,0.0
謠,8b20,442.0,,0.0,8b20,5.0
諤,8ae4,18.0,,0.0,8ae4,16.0
諧,8ae7,1872.0,,0.0,8ae7,265.0
諱,8af1,178.0,,0.0,8af1,696.0
諳,8af3,198.0,,0.0,8af3,16.0
譏,8b4f,206.0,,0.0,8b4f,3.0
譔,8b54,56.0,,0.0,,0.0
傔,5094,8.0,,0.0,5094,2.0
傕,,0.0,,0.0,5095,19.0
偆,,0.0,,0.0,5046,1.0
假,5047,1790.0,,0.0,5047,53.0
偈,5048,183.0,,0.0,5048,74.0
偎,,0.0,,0.0,504e,1.0
偐,5050,10.0,,0.0,5050,8.0
刨,,0.0,,0.0,5228,2.0
刪,522a,101.0,,0.0,522a,19.0
别,,0.0,,0.0,522b,10.0
刮,522e,100.0,,0.0,522e,11.0
刳,5233,301.0,,0.0,5233,39.0
刵,,0.0,,0.0,5235,1.0
刂,,0.0,,0.0,5202,1.0
譚,8b5a,1079.0,,0.0,8b5a,1273.0
譞,,0.0,,0.0,8b5e,2.0
譟,8b5f,17.0,,0.0,,0.0
譫,8b6b,297.0,,0.0,8b6b,5.0
譬,8b6c,2169.0,,0.0,8b6c,35.0
譯,8b6f,3542.0,,0.0,8b6f,51.0
譽,8b7d,711.0,,0.0,8b7d,193.0
謦,8b26,28.0,,0.0,8b26,5.0
謨,8b28,365.0,,0.0,8b28,99.0
謫,8b2b,118.0,,0.0,8b2b,10.0
仭,4eed,103.0,,0.0,4eed,8.0
謾,8b3e,8.0,,0.0,8b3e,8.0
譁,8b41,10.0,,0.0,8b41,3.0
譃,8b43,321.0,,0.0,8b43,1.0
譌,8b4c,13.0,,0.0,,0.0
譎,8b4e,74.0,,0.0,,0.0
變,8b8a,10019.0,,0.0,8b8a,63.0
讌,8b8c,14.0,,0.0,,0.0
讎,8b8e,173.0,,0.0,8b8e,14.0
讒,8b92,421.0,,0.0,8b92,115.0
讓,8b93,708.0,,0.0,8b93,23.0
讔,,0.0,,0.0,8b94,1.0
讖,8b96,56.0,,0.0,8b96,8.0
讙,8b99,3.0,,0.0,,0.0
讚,8b9a,643.0,,0.0,8b9a,3.0
讜,8b9c,4.0,,0.0,,0.0
讞,,0.0,,0.0,8b9e,2.0
仵,,0.0,,0.0,4ef5,1.0
订,,0.0,,0.0,8ba2,1.0
让,,0.0,,0.0,8ba9,3.0
训,,0.0,,0.0,8bad,2.0
譙,,0.0,,0.0,8b59,23.0
议,,0.0,,0.0,8bae,1.0
讯,,0.0,,0.0,8baf,7.0
记,,0.0,,0.0,8bb0,9.0
壯,58ef,684.0,,0.0,58ef,29.0
论,,0.0,,0.0,8bba,3.0
设,,0.0,,0.0,8bbe,4.0
证,,0.0,,0.0,8bc1,1.0
评,,0.0,,0.0,8bc4,3.0
诅,,0.0,,0.0,8bc5,1.0
词,,0.0,,0.0,8bcd,1.0
译,,0.0,,0.0,8bd1,2.0
诒,,0.0,,0.0,8bd2,1.0
试,,0.0,,0.0,8bd5,5.0
诗,,0.0,,0.0,8bd7,6.0
诚,,0.0,,0.0,8bda,3.0
话,,0.0,,0.0,8bdd,5.0
诞,,0.0,,0.0,8bde,7.0
询,,0.0,,0.0,8be2,2.0
详,,0.0,,0.0,8be6,3.0
语,,0.0,,0.0,8bed,13.0
误,,0.0,,0.0,8bef,1.0
说,,0.0,,0.0,8bf4,6.0
诵,,0.0,,0.0,8bf5,1.0
请,,0.0,,0.0,8bf7,8.0
诸,,0.0,,0.0,8bf8,1.0
诺,,0.0,,0.0,8bfa,2.0
读,,0.0,,0.0,8bfb,4.0
课,,0.0,,0.0,8bfe,1.0
调,,0.0,,0.0,8c03,6.0
谅,,0.0,,0.0,8c05,1.0
谈,,0.0,,0.0,8c08,2.0
谋,,0.0,,0.0,8c0b,1.0
䊌,428c,3.0,,0.0,,0.0
䊍,428d,5.0,,0.0,,0.0
䉡,4261,7.0,,0.0,,0.0
䉢,4262,70.0,,0.0,,0.0
䉤,4264,6.0,,0.0,,0.0
䉥,4265,6.0,,0.0,,0.0
䉦,4266,9.0,,0.0,,0.0
䉨,4268,1.0,,0.0,,0.0
䉩,4269,8.0,,0.0,,0.0
谺,8c3a,329.0,,0.0,8c3a,12.0
谿,8c3f,868.0,,0.0,8c3f,63.0
豁,8c41,165.0,,0.0,8c41,23.0
豇,8c47,35.0,,0.0,,0.0
豈,8c48,875.0,,0.0,8c48,17.0
豉,,0.0,,0.0,8c49,1.0
豌,8c4c,239.0,,0.0,8c4c,6.0
豭,,0.0,,0.0,8c6d,2.0
豳,8c73,1.0,,0.0,8c73,9.0
豸,8c78,10.0,,0.0,8c78,3.0
谎,,0.0,,0.0,8c0e,1.0
谛,,0.0,,0.0,8c1b,1.0
谢,,0.0,,0.0,8c22,7.0
谦,,0.0,,0.0,8c26,1.0
谭,,0.0,,0.0,8c2d,5.0
谱,,0.0,,0.0,8c31,1.0
䊄,4284,12.0,,0.0,,0.0
䊅,4285,63.0,,0.0,,0.0
䊆,4286,6.0,,0.0,,0.0
䊇,4287,2.0,,0.0,,0.0
䊈,4288,13.0,,0.0,,0.0
䊉,4289,1.0,,0.0,,0.0
䊋,428b,4.0,,0.0,,0.0
貍,8c8d,10.0,,0.0,,0.0
貎,8c8e,2.0,,0.0,,0.0
貓,,0.0,,0.0,8c93,9.0
貔,8c94,11.0,,0.0,8c94,15.0
貘,8c98,65.0,,0.0,8c98,21.0
貙,,0.0,,0.0,8c99,1.0
豎,8c4e,94.0,,0.0,8c4e,8.0
豐,8c50,1246.0,,0.0,8c50,75.0
豔,8c54,7.0,,0.0,8c54,4.0
豕,8c55,257.0,,0.0,8c55,12.0
豢,8c62,14.0,,0.0,8c62,2.0
豣,,0.0,,0.0,8c63,1.0
豦,,0.0,,0.0,8c66,1.0
豨,,0.0,,0.0,8c68,13.0
豫,8c6b,2136.0,,0.0,8c6b,250.0
豬,8c6c,15.0,,0.0,8c6c,10.0
賁,8cc1,25.0,,0.0,8cc1,41.0
賈,8cc8,348.0,,0.0,8cc8,240.0
賍,8ccd,4.0,,0.0,,0.0
貪,8caa,1943.0,,0.0,8caa,229.0
貭,,0.0,,0.0,8cad,1.0
貮,8cae,6.0,,0.0,8cae,8.0
貲,8cb2,18.0,,0.0,8cb2,3.0
貳,8cb3,81.0,,0.0,8cb3,8.0
豹,8c79,3242.0,,0.0,8c79,442.0
豺,8c7a,93.0,,0.0,8c7a,12.0
豼,8c7c,13.0,,0.0,8c7c,1.0
貂,8c82,284.0,,0.0,8c82,57.0
貅,8c85,20.0,,0.0,8c85,15.0
貉,8c89,182.0,,0.0,8c89,7.0
貊,8c8a,5.0,,0.0,8c8a,26.0
壷,58f7,106.0,,0.0,58f7,217.0
凵,51f5,9.0,,0.0,,0.0
壹,58f9,150.0,,0.0,58f9,68.0
䉰,4270,4.0,,0.0,,0.0
䉲,4272,3.0,,0.0,,0.0
䉳,4273,4.0,,0.0,,0.0
䉴,4274,4.0,,0.0,,0.0
䉵,4275,22.0,,0.0,,0.0
䉶,4276,56.0,,0.0,,0.0
䉷,4277,20.0,,0.0,,0.0
䉂,4242,22.0,,0.0,,0.0
䉃,4243,14.0,,0.0,,0.0
䉄,4244,1.0,,0.0,,0.0
䉅,4245,1.0,,0.0,,0.0
䉆,4246,192.0,,0.0,,0.0
䉇,4247,6.0,,0.0,,0.0
䉉,4249,10.0,,0.0,,0.0
貽,8cbd,69.0,,0.0,8cbd,4.0
䉬,426c,1.0,,0.0,,0.0
䉮,426e,4.0,,0.0,,0.0
刄,5204,908.0,,0.0,5204,14.0
刋,520b,2.0,,0.0,,0.0
刎,520e,1233.0,,0.0,520e,60.0
划,,0.0,,0.0,5212,11.0
刓,5213,3.0,,0.0,5213,1.0
刔,5214,2.0,,0.0,,0.0
刕,5215,1.0,,0.0,5215,5.0
刘,,0.0,,0.0,5218,34.0
凮,51ee,9.0,,0.0,51ee,13.0
凯,,0.0,,0.0,51ef,5.0
壋,,0.0,,0.0,58cb,2.0
凳,,0.0,,0.0,51f3,2.0
凴,51f4,24.0,,0.0,,0.0
賻,8cfb,2.0,,0.0,8cfb,1.0
賽,8cfd,831.0,,0.0,8cfd,244.0
賾,,0.0,,0.0,8cfe,12.0
贄,8d04,367.0,,0.0,8d04,470.0
贅,8d05,2773.0,,0.0,8d05,239.0
贇,8d07,7.0,,0.0,8d07,16.0
贊,8d0a,191.0,,0.0,8d0a,7.0
賎,8cce,64.0,,0.0,8cce,54.0
賕,,0.0,,0.0,8cd5,1.0
賚,8cda,28.0,,0.0,8cda,18.0
賟,,0.0,,0.0,8cdf,1.0
賡,8ce1,12.0,,0.0,8ce1,4.0
賤,8ce4,2855.0,,0.0,8ce4,204.0
賦,8ce6,1299.0,,0.0,8ce6,641.0
賧,,0.0,,0.0,8ce7,1.0
貶,8cb6,445.0,,0.0,8cb6,118.0
贒,,0.0,,0.0,8d12,1.0
贓,8d13,83.0,,0.0,8d13,3.0
贔,8d14,1238.0,,0.0,8d14,101.0
贖,8d16,433.0,,0.0,8d16,172.0
贛,8d1b,2.0,,0.0,8d1b,101.0
贝,,0.0,,0.0,8d1d,6.0
贡,,0.0,,0.0,8d21,1.0
财,,0.0,,0.0,8d22,3.0
责,,0.0,,0.0,8d23,1.0
贤,,0.0,,0.0,8d24,2.0
败,,0.0,,0.0,8d25,1.0
賨,,0.0,,0.0,8ce8,7.0
賰,,0.0,,0.0,8cf0,2.0
賴,8cf4,3.0,,0.0,8cf4,27.0
賸,8cf8,4.0,,0.0,,0.0
賺,8cfa,226.0,,0.0,,0.0
贵,,0.0,,0.0,8d35,1.0
贸,,0.0,,0.0,8d38,5.0
费,,0.0,,0.0,8d39,3.0
贺,,0.0,,0.0,8d3a,3.0
贻,,0.0,,0.0,8d3b,1.0
贾,,0.0,,0.0,8d3e,1.0
资,,0.0,,0.0,8d44,7.0
赋,,0.0,,0.0,8d4b,1.0
赏,,0.0,,0.0,8d4f,1.0
赐,,0.0,,0.0,8d50,1.0
赖,,0.0,,0.0,8d56,1.0
壎,,0.0,,0.0,58ce,10.0
贍,8d0d,14.0,,0.0,8d0d,15.0
贏,8d0f,178.0,,0.0,8d0f,1.0
贐,8d10,14.0,,0.0,,0.0
贑,,0.0,,0.0,8d11,2.0
赡,,0.0,,0.0,8d61,3.0
赧,8d67,982.0,,0.0,8d67,10.0
赫,8d6b,944.0,,0.0,8d6b,224.0
赬,8d6c,1.0,,0.0,,0.0
赭,8d6d,1036.0,,0.0,8d6d,22.0
赱,8d71,1.0,,0.0,,0.0
壑,58d1,96.0,,0.0,58d1,3.0
夂,5902,4.0,,0.0,,0.0
赵,,0.0,,0.0,8d75,8.0
趁,8d81,162.0,,0.0,8d81,2.0
趄,8d84,4.0,,0.0,,0.0
货,,0.0,,0.0,8d27,8.0
质,,0.0,,0.0,8d28,2.0
贪,,0.0,,0.0,8d2a,1.0
贲,,0.0,,0.0,8d32,1.0
贴,,0.0,,0.0,8d34,1.0
䈩,4229,51.0,,0.0,,0.0
䈪,422a,11.0,,0.0,,0.0
䈫,422b,28.0,,0.0,,0.0
䈬,422c,11.0,,0.0,,0.0
䈮,422e,1.0,,0.0,,0.0
䈯,422f,2.0,,0.0,,0.0
䈱,4231,6.0,,0.0,,0.0
趺,8dba,81.0,,0.0,8dba,11.0
趾,8dbe,405.0,,0.0,8dbe,304.0
跂,8dc2,9.0,,0.0,,0.0
跆,,0.0,,0.0,8dc6,1.0
跋,8dcb,594.0,,0.0,8dcb,313.0
跌,8dcc,160.0,,0.0,8dcc,23.0
跎,8dce,19.0,,0.0,8dce,3.0
跏,8dcf,56.0,,0.0,8dcf,31.0
赛,,0.0,,0.0,8d5b,36.0
跪,8dea,876.0,,0.0,8dea,60.0
跫,8deb,1630.0,,0.0,8deb,8.0
跬,8dec,1.0,,0.0,,0.0
趕,8d95,3.0,,0.0,8d95,3.0
趙,8d99,1178.0,,0.0,8d99,1720.0
趦,8da6,2.0,,0.0,,0.0
处,,0.0,,0.0,5904,2.0
䉋,424b,2.0,,0.0,,0.0
䉌,424c,10.0,,0.0,,0.0
䉎,424e,5.0,,0.0,,0.0
䉔,4254,5.0,,0.0,,0.0
䉖,4256,2.0,,0.0,,0.0
䉙,4259,22.0,,0.0,,0.0
䉚,425a,5.0,,0.0,,0.0
䉝,425d,8.0,,0.0,,0.0
䉟,425f,15.0,,0.0,,0.0
踐,8e10,244.0,,0.0,8e10,3.0
踝,8e1d,99.0,,0.0,8e1d,13.0
踞,8e1e,578.0,,0.0,8e1e,17.0
踟,8e1f,25.0,,0.0,,0.0
踠,8e20,259.0,,0.0,8e20,1.0
踢,,0.0,,0.0,8e22,6.0
踩,,0.0,,0.0,8e29,1.0
踰,8e30,410.0,,0.0,8e30,21.0
跑,,0.0,,0.0,8dd1,24.0
跖,8dd6,53.0,,0.0,,0.0
跗,,0.0,,0.0,8dd7,37.0
跚,8dda,119.0,,0.0,,0.0
跛,8ddb,818.0,,0.0,8ddb,27.0
跟,8ddf,938.0,,0.0,8ddf,5.0
跣,8de3,863.0,,0.0,8de3,5.0
跤,,0.0,,0.0,8de4,4.0
踹,,0.0,,0.0,8e39,1.0
夋,,0.0,,0.0,590b,6.0
蹇,8e47,54.0,,0.0,8e47,11.0
蹈,8e48,860.0,,0.0,8e48,5.0
蹉,8e49,188.0,,0.0,8e49,22.0
蹋,8e4b,11.0,,0.0,8e4b,4.0
蹌,8e4c,408.0,,0.0,8e4c,1.0
蹐,8e50,43.0,,0.0,,0.0
蹕,8e55,49.0,,0.0,8e55,3.0
蹙,8e59,297.0,,0.0,8e59,23.0
蹟,8e5f,3569.0,,0.0,8e5f,535.0
蹠,8e60,329.0,,0.0,8e60,20.0
跼,8dfc,456.0,,0.0,,0.0
跿,,0.0,,0.0,8dff,1.0
踈,8e08,19.0,,0.0,8e08,3.0
踉,8e09,367.0,,0.0,,0.0
躅,8e85,598.0,,0.0,8e85,54.0
复,,0.0,,0.0,590d,5.0
夐,5910,20.0,,0.0,,0.0
踴,8e34,72.0,,0.0,,0.0
踵,8e35,1478.0,,0.0,8e35,126.0
夔,,0.0,,0.0,5914,33.0
傴,50b4,133.0,,0.0,50b4,13.0
傻,,0.0,,0.0,50bb,3.0
僂,50c2,247.0,,0.0,50c2,21.0
偰,,0.0,,0.0,5070,16.0
偷,,0.0,,0.0,5077,4.0
偸,5078,488.0,,0.0,5078,11.0
夘,,0.0,,0.0,5918,9.0
凹,51f9,1742.0,,0.0,51f9,406.0
壟,58df,60.0,,0.0,58df,18.0
凾,51fe,76.0,,0.0,51fe,2.0
躱,8eb1,189.0,,0.0,8eb1,21.0
躲,,0.0,,0.0,8eb2,1.0
躶,8eb6,4.0,,0.0,,0.0
躺,,0.0,,0.0,8eba,1.0
蹣,8e63,120.0,,0.0,,0.0
蹤,8e64,265.0,,0.0,8e64,5.0
蹦,,0.0,,0.0,8e66,3.0
蹬,8e6c,1.0,,0.0,8e6c,1.0
蹰,8e70,42.0,,0.0,,0.0
蹲,8e72,1115.0,,0.0,8e72,10.0
蹶,8e76,238.0,,0.0,8e76,9.0
蹻,,0.0,,0.0,8e7b,2.0
蹼,8e7c,22.0,,0.0,8e7c,11.0
躁,8e81,746.0,,0.0,8e81,55.0
躃,,0.0,,0.0,8e83,1.0
躄,8e84,137.0,,0.0,8e84,2.0
壠,,0.0,,0.0,58e0,5.0
軔,8ed4,4.0,,0.0,8ed4,1.0
軕,,0.0,,0.0,8ed5,3.0
軛,8edb,238.0,,0.0,8edb,60.0
軣,,0.0,,0.0,8ee3,6.0
軫,8eeb,28.0,,0.0,8eeb,9.0
躋,8e8b,89.0,,0.0,8e8b,17.0
躑,8e91,596.0,,0.0,8e91,52.0
壡,,0.0,,0.0,58e1,1.0
躔,8e94,2.0,,0.0,,0.0
壢,,0.0,,0.0,58e2,23.0
躡,8ea1,43.0,,0.0,8ea1,2.0
躪,8eaa,154.0,,0.0,,0.0
躬,8eac,243.0,,0.0,8eac,80.0
躯,8eaf,2902.0,,0.0,8eaf,344.0
躰,8eb0,1163.0,,0.0,8eb0,69.0
䈎,420e,2.0,,0.0,,0.0
䈖,4216,1.0,,0.0,,0.0
䈗,4217,1.0,,0.0,,0.0
䈘,4218,20.0,,0.0,,0.0
䈙,4219,9.0,,0.0,,0.0
䈚,421a,3.0,,0.0,,0.0
䈜,421c,10.0,,0.0,,0.0
輅,8f05,53.0,,0.0,8f05,6.0
輇,,0.0,,0.0,8f07,1.0
輊,8f0a,18.0,,0.0,,0.0
輒,8f12,40.0,,0.0,8f12,8.0
壤,58e4,89.0,,0.0,58e4,14.0
躾,8ebe,659.0,,0.0,8ebe,76.0
軀,,0.0,,0.0,8ec0,12.0
軆,8ec6,9.0,,0.0,,0.0
軈,8ec8,684.0,,0.0,,0.0
輳,8f33,52.0,,0.0,8f33,42.0
輶,8f36,11.0,,0.0,,0.0
軹,8ef9,1.0,,0.0,8ef9,2.0
軺,,0.0,,0.0,8efa,2.0
軻,8efb,39.0,,0.0,8efb,68.0
軼,8efc,20.0,,0.0,8efc,10.0
軾,8efe,20.0,,0.0,8efe,59.0
䈲,4232,1.0,,0.0,,0.0
䈴,4234,6.0,,0.0,,0.0
䈵,4235,6.0,,0.0,,0.0
䈹,4239,5.0,,0.0,,0.0
䈻,423b,51.0,,0.0,,0.0
䈼,423c,2.0,,0.0,,0.0
䈽,423d,2.0,,0.0,,0.0
䉀,4240,11.0,,0.0,,0.0
䉁,4241,192.0,,0.0,,0.0
轍,8f4d,649.0,,0.0,8f4d,136.0
轎,8f4e,191.0,,0.0,8f4e,2.0
轑,,0.0,,0.0,8f51,12.0
轔,,0.0,,0.0,8f54,3.0
轗,8f57,21.0,,0.0,,0.0
轘,,0.0,,0.0,8f58,1.0
輕,8f15,2865.0,,0.0,8f15,14.0
輖,,0.0,,0.0,8f16,1.0
輗,8f17,8.0,,0.0,,0.0
輙,8f19,76.0,,0.0,8f19,1.0
輛,8f1b,340.0,,0.0,8f1b,460.0
輜,8f1c,127.0,,0.0,8f1c,131.0
輟,8f1f,43.0,,0.0,8f1f,4.0
輦,8f26,369.0,,0.0,8f26,29.0
輭,,0.0,,0.0,8f2d,1.0
輯,8f2f,2060.0,,0.0,8f2f,612.0
轩,,0.0,,0.0,8f69,1.0
轮,,0.0,,0.0,8f6e,2.0
软,,0.0,,0.0,8f6f,3.0
轴,,0.0,,0.0,8f74,1.0
轻,,0.0,,0.0,8f7b,2.0
载,,0.0,,0.0,8f7d,2.0
较,,0.0,,0.0,8f83,1.0
辈,,0.0,,0.0,8f88,2.0
輻,8f3b,287.0,,0.0,8f3b,101.0
輾,8f3e,141.0,,0.0,8f3e,2.0
轀,,0.0,,0.0,8f40,2.0
轂,8f42,57.0,,0.0,8f42,4.0
轅,8f45,189.0,,0.0,8f45,24.0
轆,8f46,197.0,,0.0,8f46,23.0
轉,8f49,2453.0,,0.0,8f49,39.0
轌,8f4c,2.0,,0.0,,0.0
壥,58e5,5.0,,0.0,,0.0
辟,8f9f,504.0,,0.0,8f9f,130.0
辣,8fa3,869.0,,0.0,8fa3,264.0
辦,8fa6,5.0,,0.0,8fa6,28.0
辧,8fa7,6.0,,0.0,8fa7,1.0
辨,8fa8,1129.0,,0.0,8fa8,48.0
辭,8fad,1468.0,,0.0,8fad,32.0
辮,8fae,224.0,,0.0,8fae,12.0
轜,8f5c,3.0,,0.0,8f5c,1.0
壩,,0.0,,0.0,58e9,44.0
轡,8f61,679.0,,0.0,8f61,28.0
伙,,0.0,,0.0,4f19,2.0
轣,8f63,25.0,,0.0,,0.0
轤,8f64,171.0,,0.0,8f64,23.0
车,,0.0,,0.0,8f66,23.0
轨,,0.0,,0.0,8f68,9.0
迄,8fc4,12383.0,,0.0,8fc4,234.0
辉,,0.0,,0.0,8f89,5.0
辑,,0.0,,0.0,8f91,4.0
输,,0.0,,0.0,8f93,5.0
刁,5201,10.0,,0.0,5201,10.0
凕,,0.0,,0.0,51d5,2.0
凖,51d6,21.0,,0.0,51d6,7.0
